Title,Storyline
Choritro,N/A
Chosen Family,"Yoga teacher Ann is trying to find inner peace despite having a manic family, a miserable dating life, and an inability to say no that keeps her busy trying to fix everyone else's problems."
Chosen: The Stage Play,"This true, straight from the heart story takes you on the journey of a wife, mother, and woman of God whose marriage to a high-profile pastor was forever marred by lies, deceit, manipulation, and infidelity."
Chotto Piklu,"This is the story of a village in Purulia district. Losing his job due to lockdown, Shankar comes to this village with his wife Pakhi and two children Piklu and Pampa. Educated Shankar now works as an ATM guard and Piklus mother works as a cook at the peoples house. Piklu is expelled from school due to poverty."
Christmas Cowboy,"Mary, a savvy but overlooked real estate developer, gets a $1.2 billion opportunity, forcing her to return to her hometown amidst family tensions, rivalry, and new romance, discovering true Christmas magic: love, forgiveness, and horses."
Christmas Eve in Miller's Point,"On Christmas Eve, a family gathers for what could be the last holiday in their ancestral home. As the night wears on and generational tensions arise, one of the teenagers sneaks out with her friends to claim the wintry suburb for her own."
Christmas Spirit,"A family on Christmas Eve is having a Christmas gathering but as the gathering goes on, the bodies start to pile up and as the days go by, things are getting more and more out of touch with reality."
Christmas at Xander Point,"Five days before Christmas, a seaside town debates demolishing its lighthouse. On Christmas Eve, the mayor's son goes missing at sea, prompting a lighthouse-centered search and rescue."
Christmas on the Ranch,"When a talk show relationship expert with her own romantic hang-ups gets stranded at a ranch before Christmas, the charming rancher reminds her that love is always worth the risk."
Christmas on the Western Front 2024,"Based on true events, Christmas on the Western Front takes place on Christmas Eve 1944 during the Battle of the Bulge in WWII. The film covers the events that follow the fateful intersection of a group of lost American soldiers from Jasper, Indiana, an SS Officer out for revenge, and a German family trying to protect their home from the chaos of war... and stay true to their holiday traditions."
Chuang Qian Ming Yue Guang,"A successful lawyer's secret romantic encounter takes a chaotic turn when a corpse unexpectedly appears in the hotel room, triggering a frantic attempt to cover up the situation."
Churmuri,"Three friends from a small town discover an article in a paper used to wrap snacks. The chance discovery leads to a journey, in the hope of tracing a missing friend from their school days, only to arrive at a tragic conclusion."
Chuva de Outono,N/A
Chuva de Verão,"Seven childhood friends, in their mid twenties, honor their annual summer tradition by spending a week in a seaside town, forcing them to confront the memories of a complicated past."
Ciao,"Pedro, Bia and Felipe - in a modern ""couple of three"" - will prove that they can be a real family."
Ciao bambino,"A 19-year-old Naples boy is tasked with protecting an Eastern European prostitute and falls for her, but when his father leaves prison owing money, he must choose between his love for the girl and his love for his father."
Cidade; Campo,"Two stories of migration, memories and ghosts. After a disaster floods her land, Joana flees to São Paulo and tries to start her life over again. Meanwhile, after her father's death, Flavia moves to his farm with her wife Mara."
Cinderella's Curse,"Based on the same folktale that Disney updated and popularized for children, back in the 1950s."
Cinderella's Revenge,"Cinderella is pushed too far by her evil stepsisters and stepmother, which causes her to switch out her glass shoes and use the assistance of her Fairy Godmother to seek bloody vengeance."
Cinedramma,"Romeo, a rebellious heir, is kicked out after a family fight. He goes to Venice to be with Juliet and their child, but ends up in a robbery. Inspired by Romeo and Juliet, Cinedramma retells their story as an urban western."
Cinema Pichodu,"In a small village, a young man with an unrelenting passion for cinema teams up with an ambitious filmmaker, defying all odds to prove their talent and chase their dreams in the world of movies."
Cinema bruciato,"In a burnt-down cinema, an older director waits to receive an award and is questioned by a younger camerawoman. A found-footage film of ruins, stones, relics and sarcophagi. A bottom line with debris and dead actors."
Cinta Dari Timor,"Without Bintang, the Langit will be dark. A love story thwarted by family and extraordinary tragedy."
Cita,A sexually charged story about a young woman who secretly sleeps with her husband's son. The two form an alliance to kill her husband but fate has other plans for Cita.
Citizen of a Kind,"After a fire destroys her laundromat, a single mother is tricked by a voice phishing scheme. She decides to investigate the criminals behind it."
City Boy,"A talented young music artist is presented with a life changing opportunity. As he attempts to take steps towards his future, inner-city trappings and his past are holding him back. Will he be strong enough to make it out?"
City Manzions,TONI AND BONES GO TO THE EXTREME TO TAKE CARE OF THEIR SICK AUNT NO MATTER OF WHAT OBSTACLES GET IN THERE WAY
City of Cain,N/A
City of Small Blessings,N/A
Ciudad Oculta,"A young murguero with a panic disorder is summoned by his recently-deceased friend to come to his aid, which prompts him to find a way to descend into the world of the dead."
Classe à part,N/A
Clay,N/A
Clergyman,"The hero of the film will be one of the participants of the Radom events, Priest Roman Brazier, murdered by unknown perpetrators in 1976."
Click,Revolves around children's mindset when they are mistreated by their parents.
Climax,"A blockbuster Filipino film sets screens ablaze in 2024, featuring beloved couples and fresh faces. Rob Gint and Apple Day guide viewers through steamy moments that promise to raise temperatures and captivate audiences nationwide."
Clint,"Clint Eastwood. We follow young Clint from age 20 when he received his draft notice to fight in the Korean War, through boot camp and military service, up to the point where we discover the unexpected chain of events that motivated him to move to Los Angeles and pursue a career in acting, which led to the extraordinary life of a Legend."
Close Your Eyes Tight,A young man grapples with childhood memories and fractured family dynamics while seeking solace in his girlfriend and his role as an older brother.
Closing Windows.,"Luke, strung out on overdue gambling debts and personal affairs, trudges his way through the most eventful day of his life."
Cloud,"Yoshii, a young man who resells goods online, finds himself at the center of a series of mysterious events that put his life at risk."
Cloud Chamber: Tones,Two women almost meet in the woods.
Code 8: Part II,Follows a girl fighting to get justice for her brother who was slain by corrupt police officers. She enlists the help of an ex-con and his former partner to face off against a highly regarded and well-protected police sergeant.
Codename Johnny,"Sak, Num and Mi, three good, but unconventional cops are called upon to take on a secret mission under the code name ""Team Johnny."""
Coffee with Alone,N/A
Cold Sweat,N/A
Cold as Ice,N/A
Colibrí,"When a young Colombian couple is faced with a major change in their lives, each one will go on a personal journey to right the wrongs of the past in order to build a stronger future."
Color Book,A devoted single father adjusts to life after his wife's passing while raising his son with Down Syndrome. They embark on a journey through Metro Atlanta to attend their first baseball game.
Color of Victory,"The days when Istanbul was occupied as a result of the Armistice of Mudros after the First World War and the Fenerbahce football team won the ""Harington Cup"""
Colorphool,N/A
Colors of Evil: Red,"When a girl's body is found on a beach in Poland's Tricity, a prosecutor teams up with the victim's mother on an impassioned quest for the truth."
Colors of the Sun,"Rainbow Clouds is based on the true stories of six inter-connected fighters and how they dealt with the challenge of AIDS during the 1980's epidemic in Albuquerque, NM."
Colour Palette,"Ratul, a social media influencer on vacation to escape his toxic girlfriend, crosses paths with Ananya, a painter who has run away from her overprotective mother. Unaware of each other's pasts, they fall in love, feeling free together. But as secrets come to light, they realise their connection is more complicated than they thought. Fate has other plans, testing whether their love can survive."
Colourrs of Love,"A terrible breakup and depression bring Avee, a young doctor, to Rajat, a renowned psychologist. Will Avee ever find his way back to love and happiness?"
Coma Profundo,"After an accident, a motorcycle racer falls into a coma, causing hopes and intrigues in those close to him."
Come Closer,"When Eden's brother tragically dies, her grief spirals into obsession after discovering his secret girlfriend. A haunting exploration of love, loss and fixation with stunning visuals."
Come gocce d'acqua,N/A
Come il sale nell'acqua,N/A
Come le api il miele,"Dennis is trying to get sober. A recent relapse prompts him to cross Italy without ever using drugs, just as he promised to Cecilia. With her photo as an amulet, he sets out from town to town in search of redemption."
Come with Us,N/A
Coming Home,Joel visits his mom in her hometown for the holidays for the first time.
Committee Kurrollu,"In a peaceful West Godavari village, the harmony of a close-knit friend group is disrupted when a disagreement leads to an unexpected fallout, impacting their lives and the tranquility of their community."
Common Creed: Trafficking,"A Detective teams up with an agency to save his daughter from a ruthless human trafficking Russian mob. But in the heart of the risky investigation, he discovers an unforeseen and deadly nemesis that threatens to shatter all he holds dear."
Como el mar,"After losing their mother and a shocking truth that comes to light, two young women take a trip to Uruguay."
"Compa, me gusta su vieja","It is the story of two men and a woman who have formed a very fraternal friendship since they were children, they even made a blood pact to be friends forever. Enrique has always had everything, money and comforts. Fernando, for his part, has always lacked money. In addition, Enrique is lucky to have the love of Maite. Find out what will happen when Fernando confesses to Enrique that he likes his old lady."
Compression,Hazel is an intensely agoraphobic true crime podcaster who is forced to confront her trauma amidst a particularly bad drug trip that brings her nightmares to life in this surreal horror-drama.
Con Queens,A woman gets betrayed by her best friend and ends up behind bars.
Concealed Secrets,"After their mother's death, 3 sisters go on a dysfunctional roller coaster ride of lies, deceit and betrayal"
Conceivable,A 45-year-old Christian minister finds herself in an unplanned pregnancy.
Concepción,"""Concepción"" follows Conchita Cabrera de Armida, a devout Mexican woman balancing family and spiritual devotion. She founded five apostolic works, impacting Mexico and the Church. Her legacy of faith and love continues to inspire."
Concerto for Abigail,A pianist confronts progressive hearing loss as she falls for someone new. She must decide whether to shut herself off or let her love in and face the challenge together
Conclave,"When Cardinal Lawrence is tasked with leading one of the world's most secretive and ancient events, selecting a new Pope, he finds himself at the center of a web of conspiracies and intrigue that could shake the very foundation of the Catholic Church."
Confessions of Darkness,"At the beginning of the film, a sixteen-year-old girl, Scarlett, walks along the railway tracks and has an inner monologue. The backstory tells of how in the past, the leader of a clan of black magicians separates Nate, Scarlett's father, from his pregnant wife, Hannah. A year later, Nate receives his daughter along with a note. On Scarlett's seventh birthday, Nate dies in a fire. This event becomes truly tragic for young Scarlett, as a result of which Vanessa has to find her daughter a psychologist. However, Scarlett and Vanessa do not meet with a psychologist as an unfamiliar woman, but rather with Scarlett's own mother. Yet, no one truly understands who came to see them, and Hannah's secrecy is not accidental: she is being watched. Hannah does something important; she gives Scarlett a pendant that will protect the girl from the clan of black magicians. In the present, we see how Scarlett is tormented by students at school and how she is being isolated by her teachers. Vanessa and her stepdaughter move to the town of Wilford, where Scarlett starts her studies at a new school. The leader of the clan of black magicians, also known as Oliver Jackson, who is the headmaster of the school, takes an interest in the ""strange"" girl. Scarlett comes to the library after lessons, where she discovers a book with a lock. The library caretaker, Bella, is unable to provide any information about the book. While looking around, Scarlett notices a mysterious figure hiding behind the shelves. At home, she begins to study the mysterious book. Later, she learns astonishing facts about Wilford. Scarlett discusses the unusual book with her new friend, Ivy, who says that they are probably holding the Book of Shadows and that it is meant for witches. Ivy and Scarlett, spending the night together, try to use a spell from the Book of Shadows, but nothing happens. The next day, Scarlett plays the piano at the Philharmonic and heads home in the evening after classes. On the way, she meets three girls who begin to bully her. As a result of her emotional outburst, she inadvertently uses black magic, killing two of the girls. Scarlett is frightened and tells Vanessa. Later, Scarlett becomes fascinated by black magic, discovering magical abilities. When she tries to share her discoveries with her friend Ivy, Ivy reacts hysterically and tells her to end their friendship. After this, Scarlett begins to accept life as it is; her words are, ""Well, hello, cruel world."" Soon, Scarlett and her birth mother, Hannah, meet. In their conversation, Scarlett learns of her destiny to be the High Witch, as well as many other intriguing facts. Then, after learning of Vanessa's death, Scarlett decides to confront Oliver, the leader of the clan of black magicians. Scarlett's allies are Hannah, Arthur, and Bella. Scarlett then decides to take revenge on her foes by using a special spell. Did the protagonist defeat Oliver? Did Scarlett get revenge on her enemies? Will Hannah and her daughter stay in Wilford? The film has answers to all these questions."
Conquer: Lahad Datu,"The Malaysian security forces in quelling the militant group of the Sulu Sultanate aka ""Operation Daulat"" in Lahad Datu, Sabah."
Cons & Cougars,A handsome con artist who likes to ensnare older women finds himself entangled in a deadly situation when he falls in love with one of his clients.
Contact Lens,"Bubbles notices changes in a film character's behavior while rewatching a movie repeatedly. The character eventually transforms from fiction to reality, yearning to escape into the real world."
Continente,"After 15 years Amanda returns home with her boyfriend to her family's sprawling farm in a village in plains of Brazil. She finds her father in a coma, entangling her in a disturbing settlement between the village and the farm owner."
Conversations in Transit,N/A
Conviction,"2009 - a small town on the shore of Issyk-Kul (Central Asia). Aktan, a schoolboy who dreams of joining the ranks of the National Security Committee, is faced with the injustice of the justice system. The local MP is ready to do anything to protect his son Alan. Having failed to achieve justice according to the law, Aktan, along with his childhood friend Cuba, arm themselves and seize the local courthouse."
Cookster: The Darkest Days,"A dyslexic teen misunderstood by his family and desperate for respect, becomes a drug dealer struggling with addiction and debt while a rival threatens to destroy his world, driving him apart from the woman he loves."
Core,"Abby knows the world is not fair enough to let her good fortune fall on her lap, so she works hard and takes pride in her success...until it all comes crashing down one Monday morning. Abby tries to build herself back up in an unforgiving world and rediscovers a relationship she has neglected for far too long."
Corina,"Corina, a 20-year-old housebound woman, accidentally compromises her publishing company's famous book saga. To save her job and the company, she must overcome her fears and, aided by Carlos, embark on a journey to find a mysterious writer."
Corpórea,"Carolina lives locked in a suffocating routine, inside a huge house, full of empty rooms and doors that never open. One day, she finds a woman dressed in red inside the house, who comes to bring her a mysterious box as a gift."
Corresponsal,N/A
Corridor,An inept security guard thinks he's in a crime thriller after eavesdropping on a corporate murder scheme. He entangles an unlikely assortment of night owls in a series of mishaps and misunderstandings to unravel the mystery.
Could Have Waited for August,"Xavier, a village boy, falls for Laura, neighbor's granddaughter who visits her grandfather annually. Despite flirting at summer dances, Xavier believes he has no chance with her."
Country Rain,"Pete Ford is a country music artist at the top of his career. He loves performing more than anything, except his wife, Angie. When she shows up and tells him she's done, Pete has to decide what he's willing to give up to build a family."
Coup de foudre à Ouaga,N/A
Couple's Goal,"Paul, a relationship therapist driven by his saviour complex, and Mary, a divorce attorney with expertise in the dissolution of marriages, discover that their own marriage is about to fall apart."
Couple's Pact,N/A
"Couples Night: Love, Lust & Lies","Couples Night unfolds as Durrell becomes increasingly suspicious of his wife's actions. The film explores the thin line between truth and suspicion, leading to an unexpected revelation. Durrell and his wife, Nia, are a seemingly happy couple living in a picturesque suburban neighborhood. However, their idyllic life takes a tumultuous turn when Durrell begins to notice subtle but unsettling changes in Nia's behavior. What starts as innocent curiosity soon spirals into a gripping tale of deception and betrayal. As Durrell delves deeper, he discovers cryptic messages, unexplained absences, and encounters with mysterious individuals that cast doubt on her fidelity. With each revelation, Durrell becomes increasingly obsessed with uncovering the truth, jeopardizing not only his marriage but also his sanity. His relentless pursuit of answers leads him down a dark path of paranoia and obsession, blurring the lines between reality and imagination. Just when Durrell believes he has uncovered the ultimate betrayal, the film takes a shocking twist, revealing a truth so unexpected that it challenges everything he thought he knew. ""Couples Night: Love, Lust and Lies"" is a riveting exploration of the complexities of trust, suspicion, and the fragility of relationships, leaving audiences questioning the nature of truth and deception."
Covid Boys,"At the dawn of the second lockdown in Brussels, Simon, a young documentary filmmaker, befriends a comedic duo of coronavirus fighters named the Covid Boys (Oscar and Eduard)."
Cowardly Courage,N/A
Coyote Woman,For the first time on screen: Real-life scalp hunters JJ Glanton and Judge Holden from the novel Blood Meridian. Cynthia is a captive turned Comanche Woman. She lives with the last free band until they cross ways with savage scalp hunters.
Crab in A Bucket,N/A
Crack: Back in Da Hood,"After serving ten years in prison, former drug dealer Nino Black attempts to start a new life for himself, although the streets of Los Angeles keep calling him back to a life of crime."
Crashout Kingz,"Ace and Justin , who come from unfortunate upbringings, are best friends thru good and bad until family breaks their bond. Loyalty turns into Regret and prices must be paid in full."
Cravings,"Desperate for an heir, a wealthy widow falls for a man who refuses to let her go when she realizes he's not an ideal father for her child."
Crawling Crows: Aankha,"In the slums of Kathmandu, newlyweds Rabindra and Sarita, an inter-caste couple, face a harsh reality. When Sarita is mistakenly threatened by outsiders over minor confusion, she insists they move to a concrete room elsewhere in the city."
Crayon Shin-chan: Our Dinosaur Diary,"After a theme park that revives extinct dinosaurs is opened in Tokyo, Shinnosuke's pet dog, Shiro, crosses paths with a small dinosaur. The two befriend each other, but their friendship might affect the existence of the park."
Crazy Love for My Ms. Alpha Professor,"Selena, a fierce werewolf, confronts her estranged father and meets Sterling, a playboy trying to stop their parents' marriage. Despite their differences, they form an unexpected bond, transforming through love and loyalty."
Creatures of Habit,N/A
Crew,Follows three hard-working women as their destinies lead to some unwarranted situations and they end up caught in a web of lies.
Criaturas Sorridentes,N/A
Criature,13 year old Federico and Susy are the sons of the most powerful rival bosses in the Naples. Suddenly life turns into a desperate race that leads them out of all control forever. But also a place where the power of choice is in your hands.
"Crickets, It's Your Turn","25-year-old Merey lives in Almaty where she meets Nurlan. He invites her to his friend Bakyt's birthday party in the mountains, and a very long night ensues."
Criminal,"In a bustling Lagos hospital overwhelmed by victims of a catastrophic accident, a principled doctor faces a deadly dilemma when a dangerous criminal barges in and demands medical treatment for his seriously injured brother."
Crippled,"Sex and rumors abound in this erotic story about high school student Jules, who won't stop at anything to get back best friend Dahlia from new student Nessa, even if it means making up stories of illicit affairs with teachers."
Crisis Negotiators,Senior Negotiator Cheuk Man Wai accidentally becomes the number one suspect in a murder case. He is forced to occupy the police station and take the police hostage. He also appoints former negotiator Tse Ka Chun to talk to him.
Critic,"After savaging a reclusive Director's new film, a disenchanted Film Critic is surprised to find himself invited to dinner with them, where their match of wits soon turns into something far more sinister."
Critical Acclaim,"In a relentless battle against alcoholism, a struggling Italian-American filmmaker embarks on a perilous journey that forces him to confront his inner demons and fight against the imminent self-destruction threatening to consume him."
Crocodile Tears,An overbearing mother who lives with her son in a secluded crocodile farm spirals out of control when her son sees the outside world and falls for a girl for the first time.
Crossing,"Lia, a retired teacher, has promised to find her long-lost niece, Tekla. Her search takes her to Istanbul where she meets Evrim, a lawyer fighting for trans rights, and Tekla starts to feel closer than ever."
Crosspoint,"A washed-up Filipino actor and struggling entertainer in Japan, Manuel Hidalgo comes across a high-profile serial killer at large with a bankrupt businessman Shigeru Yamaguchi."
Crossroads,Follow a group of friends as they navigate the obstacles of adulthood.
Crossroads,N/A
Crossroads of the Heart,N/A
Crossword,"Following the death of their daughter, Tessa focuses on her acclaimed children's book series, ""Lily Learns,"" while her husband, James, attempts to find solace in the daily crossword, but quickly unravels as it takes on a mind of its own."
Crucify the Bitch Within.,A woman home from jail is forced to act in a movie to get her husband and children back.
Crumbling Castle,"After the mysterious and sudden death of a wealthy businessman, suspicions fly and tensions rise amongst his loved ones. Veteran detectives, Porter and McKenzie, are brought on to the case to make sense of it all, but the burning question remains: what happened to Howard Holden?"
Crush,A young woman takes her unusual obsession for a married man to the next level when she strikes up a friendship with his oblivious wife.
Crust,"A depressed has-been child actor and owner of a dingy laundromat, becomes powerfully vengeful when his collection of lone socks transforms into a protective, cute, murderous monster named Crust."
Cry of Silence,"Cry of Silence, is about a double kidnapping, and assault that is presented as an Action Packed ,Dramatic, Thriller that will keep you riveted."
Csendes éj,The accidental encounter of a young man and an old woman on a sinister Christmas Eve. The seemingly hopeless night brings a new boy to the old woman and a mother to the young guy. To replace their tragic predecessors.
Cu Li Never Cries,"After inheriting a pygmy slow loris from her long-estranged husband, a woman clings to dwindling ties to her past while her niece prepares for her wedding and worries about the future."
Cuadrilátero,Adriana lives a meticulous daily routine with her husband and two children. A new pregnancy upsets this delicate family balance.
Cuando las nubes esconden la sombra,"In Chile's southernmost city, an actress stranded by a storm discovers unexpected connections with locals while seeking relief for her back pain, leading to a transformative journey amid Patagonia's remote wilderness."
Cul De Sac,A man keeps his truth from his wife but is pressured by circumstances beyond his control to reveal it after years of childless marriage. He soon finds that his wife is pregnant and he's certain that his matrimony has been defiled.
Culpa Tuya,"Despite their parents' efforts to separate them, Noah and Nick's love seems unbreakable. However, work and college open their lives to new relationships."
Culpa cero,"Berta Müller, a successful self-help writer, is accused of plagiarism. Far from taking responsibility, she will deny the accusations and try to justify herself, even if this means bringing out all her darkness."
Cult Fitness,A young woman joins a fitness cult.
Cult Killer,"After a renowned private investigator is murdered, his protégé takes on the case. As her investigation unfolds, she is forced into a dangerous alliance with his killer to uncover the town's grisly secrets and bring justice to its victims."
Cun Zhuang Yin Yue,N/A
Cup,"The story of a sixteen-year-old boy, a badminton player from a village named Vellathooval in Idukki, who dreams of the Olympics."
Cursed and evil household,N/A
Customs Frontline,"Hong Kong customs officers discover illegal weapons on a cargo ship and trace them back to an international conflict. Elite agents go undercover, uncovering a transnational operation with roots closer to home."
Cut,"Jaric just wants to be known as a filmmaker. He enlists his brother, Michael, and their friends to make a short film to break into Hollywood."
Cutting Squares,"Poetic, crazy and inspiring ode to independent filmmaking and to a free, artist lifestyle. Featuring many celebrity encounters and Helmut Berger's final appearance in front of a film camera. Autobiographical docu by Alexander Tuschinski."
Czy króliki maja dusze?,"A story about the meeting of three men: Father, Son and Uncle. A story about returning to the roots and the inseparable bond between the Son and the Mother. The Son's visit calls into question the existence of one and only one model of personality. The alcohol-enhanced conflict fuels subsequent loops and repetitions, pushing the characters towards the inevitable end. The film asks the question whether it is possible to get out of the frame of beliefs and prejudices that shape us?"
Cândido,"A national coach working in Lisbon during World War II also acted as a spy for the Allies, leading a risky double life"
D'un pays lointain,N/A
DCLXVI,"The stories of brilliant human beings whose lives were hindered, obstructed and destroyed by hell, hell being the others and yet these remarkable human beings continued to be generous, enlighten and help others."
DES conceito,N/A
DJ Marwar,"In this poignant tale of societal injustice, a dedicated school teacher, victimized by a corrupt policeman in a mid-day meal scam, faces suspension and a demand for a hefty bribe. Against his principles, the teacher's unemployed son, Kesar, shoulders the burden of raising the bribe money. Defying caste norms, Kesar and his friend embark on a DJ business, navigating not only the challenges of the corrupt system but also societal prejudices. As the duo delves into the world of weddings and music, their unconventional journey unfolds with moments of humor, resilience, and social commentary. Through twists and turns, Kesar strives to expose the corruption, reinstate his father, and mend the strained relationship. This musical action-comedy drama weaves a tapestry of integrity, determination, and justice, leaving audiences both entertained and inspired by the triumph of principles over corruption."
DNA,N/A
DRIVER,"After losing everything, Desiree Wood takes a second lease on life as a long-haul truck driver. Alongside an irreverent group of women truckers, she fights for a life on the road."
DUI Dune Panch,"Raju, driven solely by the pursuit of wealth, exploited villagers with a dubious two-to-five investment scheme.He became a pawn in the hands of a local MLA.The struggles against the MLA's served as a crucible for Raju's transformation."
Daad,"In a Tehran youth detention centre, detainees have the right to short furloughs, as long as their family provides bail to guarantee return. The centre's governor decides to help those without family to take advantage of this right."
Daaru Na Peenda Hove,A carefree bachelor's life is disrupted when he is thrust into the role of caregiver for a spirited young girl.
Daavpech - The Trap,N/A
Daayre,"Zainab, a Muslim teen in Hong Kong, counters the custom of keeping the Ramadan fast during menstruation. She discovers an intriguing technique to inform the community's elders about the issue with the help of her friends."
Dabaru,"A young chess prodigy Surya, emerges from the streets of North Kolkata to achieve the prestigious title Grandmaster. Through numerous challenges Surya gets support from his grandfather, mother and coach who serves as pillars of strength"
Dad's Lullaby,The Ukrainian veteran who returns home burnt out and traumatized from war but hoping to find peace for himself and his family
Daddy Blueberry,"Autofiction, documentary and animation. A blueberry race, a daughter with her lost father, but everything returns into the same spot of loneliness, in the dark of the forest, 20 years later. Because some stains you just have to live with."
Daddysitter,"Mara, a student taking on an unusual ''daddysitter'' job. As she grows close to her wealthy, ill client, his estranged son's return complicates everything."
Daha Iyi Bir Yarin,"Abandoned lover Ozan suffers, decides to commit state-sanctioned suicide but is rejected due to unknown Ekin's unrequited love. His quest: find Ekin, make her unlove him to legally end his life."
Dai jia fa de ren,"After failing his legal exams, Meng, a self-taught law student, is forced to work nights as a taxi driver. During a heated argument with a drunken customer, unable to contain his fury, he pushes the man into a river. The years go by. Now a successful lawyer and father, Meng is haunted by his past."
Daisy's Ordeal,N/A
"Daisy, It's Your Birthday!",N/A
Dakota,"After causing a tragic accident, Kurt Lawson's life free falls into despair and guilt and he believes that nothing can turn his life around, until he finds Dakota, a Siberian husky who is much more than just any ordinary dog."
Dama Inerte,"A virus spreads across the country making people feel sleepy, while the political situation enters a moment of tension. Sofia suffers from insomnia and the Doctor formulates plans that involve her."
Damage,N/A
Damage Done,N/A
Damaged,Chicago detective Dan Lawson travels to Scotland to link up with Scottish detective Glen Boyd following the resurgence of a serial killer whose crimes match an unsolved case he investigated 5 years previously.
Dame,"After several years in abject poverty, a struggling man and his mother are presented with an unusual chance at a better life."
Damn! The Duke Got the Wrong Girl,"After a passionate night, Ava is stunned to learn Edmund is the new CEO, making her his secretary. She is trapped guarding their secret. Meanwhile, her friend Chloe manipulates Edmund into believing she's his mystery woman."
Dance,"After early release from prison, an ex-con finds work at a dance studio where he finds a second chance at redemption."
Dance Rivals,An unexpected turn of events introduces her to the intense LA dance scene and in no time she is teaching dance and competing against the pros - but can she juggle both while falling in love?
Dance of Death,"FELIX is a gambler, Salsa teacher and club owner who has twenty-four hours to come up with the half a million he owes DEACON GARCIA or hand over his club as payment. Instead of paying, FELIX and CASEY set DEACON up to be killed, they fail. DEACON escapes and exacts his revenge. When one of the three of them is murdered in the club the killer suspected but not confirmed, everyone else left behind is a suspect or a witness. What follows is a true crime who done it. ""Baila De La Muerte"" is about identity; there are no heroes or villains here, only suspects. What influences choice, the story is set in a Salsa club is a microcosm for the broader non-fictional reality of contemporary South Africa, Changing, growing and redefining. The mix of identities and backgrounds, shadowed by individual agendas and histories sets the tone for true crime thriller. The human condition, before you can deal with anyone else, you must first deal with yourself. Otherwise we create our own hell, Welcome to the dance. The world of the story is set in a Salsa club and played out like those true crime documentary reconstruction series after the fact. It plays out as a murder mystery, the events take place, while the retrospective interviews with the characters as themselves breaks up the action. The characters of Felix, Luke and Deacon all see Casey differently, their memory of her in the past and their experience of her in reality are conflicting but always tied to the club, with the question of what's fact and what is selective memory, fiction. The characters skewed perceptions of their own realities leads to them, missing the things and trapping themselves in a cycle, stuck in a moment. Creating their own hell's, they react to situations, trapped by habit and history. Felix never really faces his weakness, Deacon never faces his love. Botha denies his past, Rhia wants more but can't bring herself to ask for it. Orin is the only one that seeks the truth, While Solomon and Ingrid play the opposite ends of not my business. Nothing changes, until we change it."
Dancing in the Sea Breeze,N/A
Dandelion,"It follows a singer-songwriter in a downward spiral as she takes a last effort gig at a motorcycle rally in South Dakota where she meets Casey, a guitarist who walked away from his dream long ago."
Danga,N/A
Dangal the biranpur files,"Bhuneshwar Sahu, son of Ishwar Sahu, was murdered in a dispute between two communities in village Binarpur of Bemetara chhatisgarh. After this incident that happened in April 2023, the situation here had become tense. The violence escalated so much that two other people also died. The police had to work hard to maintain peace. Realistic story."
Dange,"Journey that delves deep into the complexities of friends. Set against the backdrop of a vibrant college festival, the movie explores the intricate dynamics between two friends whose paths diverge and ignite a fierce competition."
Danger in the Dorm,"After the murder of her childhood best friend and fellow classmate, Kathleen must catch a killer who's preying on young girls around campus."
Dangerous Hustle,N/A
Dangerous Thirst,"Royelle pushes boundaries to please husband Trevion, breaking marital rules. Betrayal, lies, and curiosity ensue, blurring reality, leading to suspenseful revelations as nothing is as it seems in their marriage."
Daniela Forever,Follows a man as he joins a sleep trial that allows him to rebuild his life with his girlfriend who died in an accident through the use of lucid dreams.
Danny Jigar,"Stylish super cop Danny Jigar takes the challenge of recovering a stolen 600-year-old statue. With his style and humor, He showcases his intelligence while solving the case."
Dans l'ombre de Marlow,N/A
Dante y Soledad,"Inés, an independent woman with her life under control, discovers that the arrival of her first child is not what she expected. Dante y Soledad, a couple of saltwater fish will be the reflection which Inés will see herself to realize that she needs to let go, and surrender to her new life."
Dao yan ni you bing,N/A
"Dao, Pho Va Piano","In 1946 Hanoi battle, a Hanoian fighter hides at pho vendors' homes to retrieve arms from French soldiers, offering pho as a bargain for chives."
Daravela,"Ion Meda, a senator "" all-knowing "" who goes to a small provincial town (Targu Mic!) to ensure the success of an auction. There he has to face, with or without quotes, several opponents: the mayor, the local press ."
Dard,"After a spate of murders targeting prominent Varanasi residents, police investigators identify Dulu Mia, an auto driver, as a suspect, sparking inquiries into the reason behind the killings."
Dardim Tingla Osmon,N/A
Dare ga tame ni hana wa saku,N/A
Daredevil vs Punisher,"Matt Murdock balances law and vigilantism in Hell's Kitchen, growing darker. His hunt for his father's killer leads to conflict with the Punisher, forcing him to choose between alliance or stopping him."
Daria,"The second Russian-Chechen war is well underway while in a remote Russian village, to protect her home, iron-willed Daria fends off local authorities and deceitful neighbors until a young Chechen boy becomes the support she never expected."
Dark Deceptions,"Accused of her husband's brutal murder, a tenacious woman must unravel a web of lies and evade deadly threats to prove her innocence and unmask the true killer."
Dark Feathers: Dance of the Geisha,"Kate must choose loyalty to a historical Asian clan, and her non-traditional love, amidst the deaths of her dance partners being investigated by her new lover."
Dark Guts,"Angela witnessed the murder of her parents which affected her psyche, whilst she is placed on PTSD, making everyone tag her insane, but her foresight has always been intact."
Dark Justice,N/A
