Title,Storyline
I am the girl 2 and my black belt,"After Coach Zu disappears without warning, Tyler is now on his own. Tyler now has enough experience in martial arts. The next morning the doorbell rings Tyler suspects her trainer is coming back but no, it's her friend Abby who is in trouble and urgently needs Tyler's help because a drug gang is after her. Those who want to kill them now Tyler has to use the hard guns and takes their Katana, sharpens it and Nunchaku. Tyler asks, what kind of gang is this? Abby just replies I don't know. I got a package from a guy and I give it to Tyler, Tyler opens it, it's something white, wait, I'll take a look. A short time later, Tyler comes back and tells Abby I know why they're after you. Abby, what is that? Tyler, that's pure cocaine, which of course they want back. Abby, what do we do now? I will only be here for two days. Tyler Abby your 2 days will be a little longer, but I'll tell you tomorrow, we're going to take a shower and then sleep, we have a hard day ahead of us tomorrow. Finally, Abby and Tyler kiss some time later, Abby and Tyler want to sleep, now they both get even closer and finally have sex with each other in bed. The next morning they both train together because Abby wants nothing other than peace. Can they master the first station?"
I am the girl 3 me and my girlfriend,"Two friends are on vacation in Japan and training for a competition, but strange things happen. Suddenly the friend disappears without a trace. Apparently her clothes were taken off, what happened? I have to find my girlfriend, there is a light on in a house and the girlfriend is also tied up, can she be saved?"
I am the girl: this is my childhood until I wake up,"In a biography, Hart explains how she went from her youth to her entry into the world of martial arts and why she did martial arts at all."
I'm Still Here,A woman married to a former politician during the military dictatorship in Brazil is forced to reinvent herself and chart a new course for her family after a violent and arbitrary act.
I'm Your Venus,"A moving and timely documentary following the unsolved murder of Venus Xtravaganza, star of the legendary film Paris Is Burning, as Venus' two families - biological and ballroom - come together to seek answers and celebrate her legacy."
Ibnu Nurwanto - The Wood,"This documentary highlights the personal life of a wood sculptor Ibnu Nurwanto who has consistently worked for 50 years. Ibnu interprets wood as a bridge for people to contemplate their work. During his difficult times, a little girl came who became his lantern."
"Iki Gözüm Ahmet, Sürgün",The story of legendary musician Ahmet Kaya having lost his life in exile in France's capital city of Paris.
Il ricercatore,Gianluca Grimalda is the first worker ever fired for having refused to catch a plane for environmental reasons. He did an act of civil disobedience to save 5 tons of CO2 and raise awareness on the causes of climate change. Was it worth it?
Il était une fois Michel Legrand,"Using never-before-seen archives and personal accounts, the film looks back on a lifetime dedicated to music, and the career of a man who served it masterfully to the very end."
Illuminate - Monica Vitti - La donna che visse due volte,The Italian actress Carla Signoris falls asleep and find herself living the day when French newspaper LE Monde announced Monica Vitti's death...making a big mistake
Im Schatten der Träume,The most successful German duo in swing and film music that has shaped popular culture for five decades.
Images of Album,"Kabi Shahin alam is an known Bangladeshi Poet, Lyricist & Composer."
Insula Fondane (Fondane Island),"A motion picture about Benjamin Fondane - poet, scholar, human. Birth, family, studies, love, marriage, travels, cultural friendships, theatre, motion picture, war, concentration camp, death. It is but a manifesto against forgetting."
Interviews with Abdelkrim Baba Aïssa,"In 2024, Abdelkrim Baba Aissa, aged 75, engages in a series of filmed interviews with Algerian journalist Thoria Smati. They address the chronology of the rich and committed career of this self-taught Algerian actor, director, producer and screenwriter, who made his debut on Algerian television as an assistant director then at ONCIC as a director in the years 70. The 4 interview episodes are posted on the director's YouTube channel."
Invention,"In the aftermath of a conspiracy-minded father's sudden death, his daughter inherits his patent for an experimental healing device."
It'll Never Work,"A small film, but a powerful one. It's a real story, a drama, a documentary, a thriller, a comedy, a snatch of real life, a tragedy, a feel-good story and an environmental statement all set in the West Coast of Scotland's fishing industry."
Italo Calvino nelle città,N/A
Italo Svevo. Secret Writing in Trieste,"Italo Svevo was a writer who was largely ignored for most of his life, only finding success with Zeno's Conscience. The documentary explores the modernity of his works and the complexity of his personality."
Itinéraire d'un enfant DJ,N/A
Iyunskaya polyn,"Viktor Gladyshev's childhood was cruelly interrupted by the war when he was eight years old. His memories, told in adulthood to a modern girl, Varya, create a powerful emotional bridge between generations."
Izvan vremena,"""Izvan vremena"" (eng. Out of Time) is a feature-length documentary film, which deals with the personality phenomenon of one of the most talented Balkan ethno-pop performers, Bilja Krstic, who achieved a meteoric career in the former Yugoslavia with her impressive talent, beauty and youth."
Jack in the Box,"In a society where growing old is feared and misunderstood, 2 million people aged over 75 live alone in the UK. Discover the inspiring story of one of them."
"Jacques Demy, le rose et le noir",An analysis of the career and films of the filmmaker specializing in poetic musicals. The documentary was produced by Demy's children.
"Jaime Isidoro: divulgador, colecionador, artista",N/A
Janani: The Last Stand,N/A
Janet Jackson: In Control,"She may have been the youngest of 10 of the Jackson children, but that did not stop Janet Jackson from embracing her own identity. Her unquestioned talent has built an empire of success as Ms. Janet remains In Control."
Janis Ian: Breaking Silence,"Janis Ian (""At Seventeen,"" ""Society's Child,"" ""Stars"") tells her remarkable life story-with Joan Baez, Arlo Guthrie, Jean Smart, and others."
Jenni,"Biopic based on the iconic Mexican-American singer-songwriter, actor, producer and women's rights activist, Jenni Rivera."
Jestem postacia fikcyjna,"Documentary portrait of Andrzej Seweryn. However, this is not a biographical film. The camera follows the hero, observing his life over the course of one year. Thanks to this, we get a multi-dimensional portrait of an outstanding actor who, despite his age, is still working at the highest speed. He acts, directs and runs theatre. In pursuit of his passion, he continues to take on new professional challenges with youthful verve. On the screen we see an artist in constant creative flux, but we also see an ordinary person. Someone who can be tired, frustrated and even short-tempered, but also sensitive, sensitive and attentive to others. Thanks to this, we can identify with him and try to understand his emotions. The longer the film's viewers observe the hero, the more clearly they ask themselves the question - what is the true price of greatness? How much must be sacrificed for it? Are we witnesses of a chase or an escape? What role does the fear of stopping, of the end of existence, play here? Is the desire for perfection and the desire to give meaning to each day and each hour also an attempt to answer the question - what will I leave behind?"
Jim Henson: Idea Man,"A trip into the mind of creative visionary Jim Henson, from his early years puppeteering on local television to the worldwide success of Sesame Street (1969), The Muppet Show (1976), and beyond."
Joachim and the Apocalypse,"During the Crusades, Joachim's monastic habit has become like a second skin. Enveloped by the darkness of the world, his life intertwines with dreamlike experiences and mystical visions. A river of oil appears before his eyes. The ascetic receives divine revelations, prophecies, and visions that only his heart can unveil. His final endeavor is humanity's greatest challenge: to overcome the apocalypse."
John Cranko,"Joachim Lang's biopic about the brilliant dancer and choreographer John Cranko, who left the Royal Ballet in London and found fame in Stuttgart as its great dance creator."
John McAfee,"Few have left a skid-mark on the planet like John McAfee, both the snake charmer, and the snake. McAfee's wild, hysterical journey takes us from deity to demon, leaving dead bodies in his wake and a pile of mangled skeletons in his closet. A riches to riches story, the man never loses. He gets what he wants, when he wants it. Starting at the chaotic moment he was conceived to the prophetic moment he created his eponymous anti-virus software, we follow the rise , fall , truth and lies of a man through his own tinted lens. Guns, henchman, a gaggle of young girls and drugs kept him fuelled, but his con-artistry and sense of humour are what kept him alive. From the death of his nephew and the subsequent lawsuits, to his mysterious Escobar-esque life in Belize, the execution of his neighbour to his own death, we embark on an adventure of excess filled with drugs, fraud, sex, violence and murder. It's a comedy."
"José Lifante, mi aventura en el cine",N/A
Joy,"3 trailblazers: a young nurse, a visionary scientist and an innovative surgeon face opposition from the church, state, media, and medical establishment in their pursuit of the world's first 'test tube baby,' Louise Joy Brown."
Karina,"In 2014, a 4-year-old girl named Karina disappeared in a remote village in Yakutia. She and her dog wandered for 12 days in harsh conditions without food or water. Despite extensive search efforts, hope began to fade. But miracle happened."
"Kati: Eine Kür, die bleibt","""Eine Kür, die bleibt"" is a biopic about the life of Katarina Witt."
Klitschko: More Than a Fight,"Vitali Klitschko from boxing champion to Kyiv mayor leads city's defence against Russian invasion in 2022, showcasing his transformation and efforts alongside brother Wladimir to support Ukraine during wartime crisis."
Knock Out Blonde: The Kellie Maloney Story,"The authorized documentary of Kellie Maloney, the famous British transgender boxing manager. This unique film will explore Kellie's story of truth and denial, as she confronted uncertainty and ultimately accepted herself for who she was."
Komandir,"A boy from a remote village overcomes wartime hardships and post-war devastation to establish the Group A anti-terrorist unit, later known as Alpha Group, tracing his journey from a fatherless childhood to founding an elite force."
Kulej. Dwie strony medalu,"The story of Jerzy Kulej, a legendary boxing champion, a police officer and two-time Olympic gold medalist, who was never knocked out."
Kushstock: The Movie,"The largest weed festival has people from all over tapping in, with music, vendors, VIP and of course outrageous amounts of Kush. Since its inception in 2016, Kushstock has become a beacon for enthusiasts, a gathering place for aficionados, and a haven for anyone passionate about the world of cannabis."
Kylie Minogue: Pop Icon,"This documentary chronicles the extraordinary life and career of Kylie Minogue, from her early days on the Australian soap opera ""Neighbours"" to her rise as a global music sensation. Celebrate her enduring influence, chart-topping hits, and resilience, offering an intimate look at the woman behind the pop phenomenon."
L'amore e la gloria - La giovane Deledda,"Grazia Deledda's artistic character was formed in the twelve years between 1888 and 1900. The film recounts this development, from the time she published her first story, ""Sangue Sardo,"" in the magazine ""L'ultima Moda,"" at the age of seventeen, to her move to Rome, the desired destination of her youthful dreams. The events and incidents of this period, recounted in her posthumous autobiographical book, Cosima, can also be found in the extensive correspondence Deledda exchanged with many people, primarily men, with whom she almost always established a dynamic of seduction, with whom she sometimes ended up falling in love, and who, in some cases, fell in love with her. Virtual loves without ever having met in person, but which alienated the girl's desire for escape and made her dream of love. Deledda conveys her early amorous turmoil, passions, and disappointments in her debut stories, with a raw and mannered style. She translates her thoughts from the language she usually uses at home, Logodurese, into Italian, with considerable difficulty.. Her education was limited to the fourth grade, and she was primarily self-taught. However, she was sustained by great determination and a vivid imagination, aided by the novels she found at home and managed to obtain. With great willpower, she overcame the obstacles of a conventional family situation, which saw the publication of her early writings as a source of embarrassment in the small community of Nuoro at the time. She avidly absorbed the tales the servants told on long winter evenings around the fire and intensely experienced the wild ruggedness of the nature surrounding Nuoro, internalizing its spirit. These were the sources from which her fervent imagination drew to write her stories and her first novels, particularly La via del male, which reflected her upbringing in the Barbagia region. By now quite well-known, she fell madly in love, and only through correspondence, with a Sardinian literary critic living in Rome, Stanis Manca, and suffered humiliation when, after coming to Nuoro to meet her, he called her mediocre, criticizing her literary aspirations.With her determination, she transforms this disappointment into strength, transforming Stanis Manca from a potential lover into an adversary to whom she must prove her worth. With the publication of her first youthful novels, her literary value is gradually recognized both in Sardinia and beyond. The film ends when, in 1900, she meets Palmiro Madesani, an obscure civil servant who, in her eyes, has the great merit of being able to take her to Rome where, as she longs, she can participate in the celebration of life."
La Casa,"After the death of their father Antonio, his three grown children and their families gather at his modest vacation home to prepare it for sale. During their short stay, long-buried memories and secrets rise to the surface."
La Grande,The career of Dominican Merengue Típico singer Fefita La Grande.
La Joia: Bad Gyal,"Catalan singer Bad Gyal (Alba Farelo i Solé) shows the world the dizzying release of her first album, ""La Joia""."
La couleur dans les mains,N/A
La herencia de Flora,"Flora Tristán, una mujer valiente, escapa de los maltratos en Francia para reclamar su herencia en el Perú. De regreso en Francia, se convierte en escritora y defensora de los derechos de obreros y mujeres."
La nostra Raffaella,"A journey into the extraordinary career of Raffaella Carrà, who arrived in Rome from Bologna as a girl, and was destined to leave an indelible mark thanks to her talent, discipline and skills as a presenter, singer, actress and dancer."
La valanga azzurra,"""La valanga azzurra"" traces the unforgettable journey of Italy's alpine ski team in the 1970s captained by champions like Gustavo Thoeni and Piero Gros. The documentary highlights historic triumphs, including five World Cups and numerous Olympic and World Championship medals, while celebrating the internal rivalries, contrasting personalities, and sacrifices that made the team invincible. Unpublished testimonies from the protagonists are woven into the narrative of Giovanni Veronesi, who also shares his past as an aspiring champion, bringing to life the rise and inevitable decline of this legendary sporting force."
La verità è nuda,N/A
Lafran,"A biopic film, Lafran Pane in building the Islamic Students Association (HMI). The national and Islamic values instilled by Lafran became the foundation for HMI in contributing to Indonesia."
Laura,"Laura, a talented influencer and beloved friend to many, struggles as she becomes paralyzed due to a horrific accident caused by her lover, Jojo."
Legend of the Lizard,"When you talk insurance, there's one legend who everyone has a story about. The GEICO Gecko. ""Legend of the Lizard"" chronicles the career of this world-famous spokescreature. It features unaired footage and unforgettable interviews from colleagues and customers, the result is a stunning portrait of an icon who changed the coverage game forever."
Levoton Tuhkimo,This film about the Finnish band Dingo and its lead-singer/songwriter Pertti Neumann takes viewers on a nostalgic journey through the rise and fall of Dingo.
Light Blue,"The discovery of a rare turquoise brings the life of Yunus, who is the owner of the mine, trusted and big of the city, into a dangerous path."
Limonov: The Ballad of Eddie,"The outrageous story of Eduard Limonov, the radical Soviet poet who became a bum in New York, a sensation in France, and a political antihero in Russia."
Little Bites,"In a desperate attempt to protect her ten-year-old daughter, a young widow allows a nightmarish monster to slowly eat her alive."
Livio Garzanti: Il gran viziato - La morale nascosta di un editore formidabile,"A brilliant publisher, discoverer of authors like Pasolini and Gadda, blending high literature and dissemination. Obsessed with death, he left a civic legacy through the Societas Societatum fund, supporting solidarity and no-profit causes."
Liza: A Truly Terrific Absolutely True Story,"A tribute to a young artist of unlimited raw talent and the deep, creative relationships she has with her mentors and influences."
Looking for Simone,"Chronicling Simone de Beauvoir's journey writing the groundbreaking feminist text ""The Second Sex,"" this film links her pioneering ideas to modern women's struggles."
Los Chavales de la Morelia,N/A
Louis Riel or Heaven Touches the Earth,"Regina, District of Assinoboia, 1885: Louis Riel, leader of Canada's Métis, awaits execution for high treason for rebelling against the Crown. Based on Riel's prison diaries and the fascinating character now part of Canada's founding myth."
"Love, Blood, & Aztec Demons: The Lost Films of Juan F. Moctezuma II","The recently found and restored short films of Mexican director Juan F. Moctezuma II from 1959 - 1977 before he disappeared with the reels of his final film, ""1000 Paths of Death."" Introduced and narrated by Alaric Rocha."
Luis Terror Días,N/A
Luiz Melodia: No Coração do Brasil,"A journey through the career of artist Luiz Melodia, who, by following his musical freedom and maintaining his originality, broke several barriers in the Brazilian recording and cultural market."
Lula,"An intimate portrait of Luiz Inácio ""Lula"" da Silva, one of the world's most influential political figures, chronicling his extraordinary path to regaining Brazil's presidency in 2022 after a 19-month imprisonment."
Lulu in Turin,"A film about making a film, favourite films, an obsession with an icon of silent cinema, Turin and its history, architecture, cinemas and people, stories of female empowerment and fulfilment that subvert the male gaze, and dreams."
"Lupicinio Rodrigues, Confissões de um Sofredor",N/A
Luther: Never Too Much,"Chronicles the life of an iconic musical performer, from childhood musical talent to worldwide fame. Explores his collaborations, influences, character and relationships with family, friends and fans."
MAGA 1909,"Serbian journalist, feminist, activist and modern dance pioneer Marija Maga Magazinovic (1882-1968) visited Berlin in 1909 - this visit changed her life and the history of modern dance in Serbia forever."
Madu,"Follows Anthony Madu, the Nigerian boy who became a viral sensation after a video showed him dancing ballet barefoot on a rainy street outside Lagos."
Maharaj,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior."
Maidaan,"Inspired by the Indian national football team coach and manager Syed Abdul Rahim, who is regarded as the architect of Indian football."
Main Atal Hoon,"Follows the extraordinary life and political journey of Shri Atal Bihari Vajpayee, an iconic figure in Indian politics and delves into the multifaceted persona of Vajpayee Ji, capturing his essence as a poet, a gentleman, and a statesman."
Main Mulayam Singh Yadav,"""ZINDA KAUMEIN PAANCH SAAL TAK INTEZAAR NAHIN KARTI"" This quote by one of his guru Dr. Ram Manohar Lohia became his Mantra as he flourished and became one of the most successful Political Leaders in the country MULAYAM SINGH YADAV. A farmer's son in a small village called Safai in Etwas district of Uttar Pradesh fought in most adverse conditions to become the supreme leader of his state. Coming from a very humble background his father wanted him to become a Wrestler, but he was destined to become something bigger. In one of the wrestling contest a local Political leader Nathuram saw this young boy when he slammed wrestlers who were double the size of him, Nathuram saw this strong-willed boy and gave him his first opportunity to enter Politics. It was his destiny that Nathuram also introduced him to one of the most influential leaders of the country of that era Dr. Ram Manohar Lohia. Nathuram also helped him with a job as an English teacher in Karhal but his main focus remained Politics. Lohia's convictions towards the equality of people and other social justice issues strongly influenced Yadav's own ideas about standing up for the rights of minorities and his actions based on those principles marked his subsequent political career. After Lohia came in his life Former Prime Minister of India Chaudhary Charan Singh, from whom he learned the nitty-gritty of politics and it was then Mulayam Singh Yadav became a big name in UP politics, he was also the political heir of Chaudhary Charan Singh. Nathuram, Ram Manohar Lohia and Chaudhary Charan Singh were the 3 pillars who groomed and shaped the political wisdom of Mulayam Singh Yadav. From an English teacher in a Primary school to Chief Minister of Uttar Pradesh, this is the journey of a man who was in jail for 19 months at the time of Emergency. This is the story of a man who was shot on the day he won his very first election. This is the Story of a man who wrestled and found his way among the giants. When capitalism and bureaucracy were the main pillars of politics, he came and changed the scenario, he changed the game of bigger political parties and big names. This is an inspiring tale of a farmer's son who became the supreme leader of the state."
Majnoon,"The film's story deals with parts of the lives of Mehdi al-Din and his brother Majid, who led Ali ibn Abi Talib's 17th Division during the Iran-Iraq War and led part of the Khaybar operation on Majnoon Island."
Making Life Sing in Pursuit of Utu: The Micere Githae Mugo Story,"A life of tireless commitments to political and cultural activism, Micere Githae Mugo, played a critical role in the recovery of voices of African subalterns in post-colonial Kenya. Her literature and cultural impact are forever rejoiced."
Manyam Dheerudu,Manyam Dheerudu (Seetharama Raju) is a Biopic on the life of the famous Telugu freedom fighter Alluri Seetarama Raju.
Marcella,"Marcella Hazan revolutionized home cooking, bringing real Italian flavors to millions. Meet the fiery chef behind the iconic cookbooks."
Marco,Enric Marco was a Spanish trade unionist who falsely claimed to have survived Nazi concentration camps. He chaired a Holocaust survivors' group until his lie was exposed in 2005.
Maria,"Maria Callas, the world's greatest opera singer, lives the last days of her life in 1970s Paris, as she confronts her identity."
Maria,N/A
Mariko's Dream,N/A
Mario Verdone: Il critico viaggiatore,N/A
"Marisol, llámame Pepa","Documentary on the life of iconic Spanish recording/model/film super-star, Marisol. Her career as Pepa Flores was restarted once she broke free from her perceived ""child star"" Franco era image."
Mary Pickford's Kiss,"In July 1926, at the height of their fame, Hollywood stars Mary Pickford and Douglas Fairbanks made a historic visit to the Soviet Union. Their arrival coincided with the death of the founder of the Cheka, Felix Dzerzhinsky, and, ironically, their hotel was located next to the Hall of Columns, where his body lay in state. The atmosphere took on a nearly surreal quality, as crowds alternated between mourning the Soviet leader and joyfully welcoming the Hollywood stars. Despite the brevity of their stay, Pickford and Fairbanks left an indelible mark on the hearts of Soviet admirers-poets wrote verses, and musicians composed songs in their honor. Director Sergei Komarov even managed to film the comedy Mary Pickford's Kiss, starring Igor Ilyinsky and Anel Sudakevich in the lead roles. However, just a few years later, the silent film era would come to an end, and the world-renowned Pickford would find herself an unneeded actress. This story serves as a reflection on life, talent, fame, time, and fate."
"Mary, Marianna, Maria: Ta agnosta ellinika hronia tis Kallas","Mary, Marianna, Maria, the Unsung Greek Years of Maria Callas."
MatPat the Movie,N/A
Maurice And I,"Having lost almost their entire life's work in the 2011 Christchurch earthquake, iconic New Zealand architects Sir Miles Warren and Maurice Mahoney fight to save their finest building from demolition. MAURICE AND I is a powerful and enthralling exploration of partnership, loss and the enduring importance of architecture in shaping and enriching our lives"
Maçãs no Escuro,N/A
McVeigh,Army veteran Timothy McVeigh hatches a deadly plan after the Waco siege. A psychological thriller depicting the deadliest act of domestic terrorism in U.S. history.
Me Dicen El Panzer,N/A
Mehi Ek Vyaktitva Ek Vichar,N/A
Memoir Seorang Guru,"Sunan, a hard headed, temperamental urban primary school teacher left town and headed to a kampung (rural) school, hoping to find peace after losing his wife. Who knew his daughter and him would ride on a emotional roller coaster."
Mera naam ullhas hai part 2 (bachelor),"The story line is about the protagonist who just wants to be bachelor forever, how is he able to do so is the plot of the film."
Meri Maa Karma,"Madhvi, a progressive urban woman, is an Atheist. However, when her newborn faces health issues, she witnesses the magical influence of Goddess Karma Mata on her child and gradually starts to believe."
Mi última Gran Montaña,"This is a mesmerizing journey of a lifetime, traversing bare rock, confronting the chill, exploring Pakistan, and trying to climb the K2, one of the deadliest mountains in the world. Asturias, and embracing the majesty of mountains. Join Rosa Fernández's captivating documentary, and her story; a 65 year old woman who tries to climb her last big mountain after overcoming a breast cancer."
Michael Jackson: Ungloved,"From modest childhood beginnings to international fame, this is the journey of the 'King of Pop,' Michael Jackson's complicated world. Unquestioned talent transcends years of scrutiny over the real superstar wearing the symbolic glove."
Midas Man,"On Thursday 9 November 1961, a man named Brian descended the stairs to a cellar in Liverpool and changed the world forever."
"Milva, diva per sempre",N/A
Mini Avengers,The Mini Avengers Is a one-of-a-kind life celebration set to Kimajay Hair's most beloved fictional show. Discover how a shy boy growing up in LA becomes one of the most iconic figures in YouTube history.
Miséria,The suburban criminal Adam's ghetto dreams turn into a nightmare of serious criminality when he is introduced to the network leader Chicago. Will Adam manage to leave the gang alive?
Mit einem Tiger schlafen,A poetic portrait of the Austrian painter Maria Lassnig.
Miyazaki: L'Esprit de la Nature,"A documentary exploring the life and influential works of Japanese animator Hayao Miyazaki, known for films like My Neighbor Totoro and Spirited Away, focusing on his passion for animation and advocacy for the natural world."
Monsieur Aznavour,"Follows the beginnings of the iconic French-Armenian singer, songwriter and actor, Charles Aznavour, from zero to fame."
Mr Bakhshdar,It is the life story of a 14-year-old youth who was martyred in the Iran-Iraq war
Music by John Williams,Follows the life of legendary composer John Williams.
My Barbara,"My Barbara is a heartfelt family history documentary that centers around the life of Barbara Harris Thomas, a devoted mother, grandmother, aunt, and child of God. Her impact on those around her is undeniable. Through intimate interviews and personal reflections from family members, viewers witness the deep love and unwavering faith that guided Barbara throughout her life. Her story is one of strength, perseverance, and love for her family."
Mythical Creatures,"Renowned artist Gary Baseman embarks on a journey from the Fairfax District of Los Angeles to the villages of Poland and Ukraine, in search of a hidden family secret from World War II."
Münter & Kandinsky,"A gifted pair of lovers: Gabriele Münter and Wassily Kandinsky, co-founder of the German modern-art movement ""Blauer Reiter."" While he was granted fame, artistic and financial recognition, she wasted away in his shadow."
Nahir,"The story of a crime that shocked an entire country: Nahir Galarza, a young woman who killed her boyfriend under unknown circumstances."
Nasty,"1972 was a turning point in Ilie Nastase's career: winning US Open, reaching Wimbledon and Davis Cup finals. It portrays his victories, controversies, rebellious persona challenging tennis norms, and his influence as a tennis rebel icon."
National Theatre Live: Nye,"Confronted with death, Aneurin 'Nye' Bevan's deepest memories lead him on a mind-bending journey back through his life; from childhood to mining underground, Parliament and fights with Churchill."
Nebesko,"The film ""Heavenly"" was inspired by the spiritual legacy of the sacred Nemanjic ruling line. The heroes of the film are the children of today, Dusan and Hristina, who will reveal to us the reasons why most of the rulers of this dynasty were canonized as saints, using their imagination as a time machine, and true stories from the past will awaken in them the deepest and most beautiful emotions and crown love as the strongest force in the world. ."
Nedelja,Life of Dzej Ramadanovski the popular Serbian folk singer.
Neizvestnaya Tsvetaeva,"""Neizvestnaya Tsvetaeva"" is a portrait film. From the outset, the director aimed to create it in the finest traditions of Soviet documentary cinema, evoking nostalgia for the past that still echoes in the present. The lingering, measured pace of the shots and the narrative underscore the contemplative nature of the central figure, drawing the viewer into her reflective musings and stories. In the Silver Age, time was perceived differently, and the director sought to convey this unique sense of time to today's audience. One of the key motivations for making the film was to capture the ""vanishing generation""-those who personally knew Anastasia Tsvetaeva - while also unveiling the lesser-known pages of the writer's life, igniting public interest in this remarkable historical figure. The director found it especially intriguing that the Tsvetaeva sisters were part of the golden youth of the Silver Age. It was fascinating to explore what occupied their minds, their views, interests, and how they, having lost their mother early on and soon after all their wealth, managed to persevere through adversity."
Nema ne mogu,Story of legendary Croatian wrestling coach Danko Sunic Indos.
"Nemere István: addig írok, amíg élek",N/A
Never Look Away,"CNN camerawoman Margaret Moth fearlessly captures footage of war zones. A Sundance premiere featuring Christiane Amanpour, directed by Lucy Lawless."
Niepewnosc. Zakochany Mickiewicz,"A holiday journey leads the 22-year-old poet to an idyllic manor near Nowogródek. Tomasz Zan, Adam's friend from the Filomats association, is often here, unhappily in love with Maryla, the owner's daughter. Marilla remains impervious to Zan's advances, but quickly takes notice of the new arrival. Adam reciprocates the interest but tries to hold back for the sake of a friend. The feeling between the young people grows every moment. When Zan is forced to leave, it seems that the obstacles standing in the way of fulfilled love have been overcome, and the happy poet's notebook is filled with more poems."
Niki,"Follows Saint-Phalle while she is modeling and striving to be an actor. She's married and has a daughter who is two years old. They left the United States during the harsh McCarthy era and travel to France, where they briefly feel elated."
Ninety Minutes Later,"A documentary about the 2018 shooting of Vanessa Marquez, killed in her home by police after a 90-minute long wellness check. Marquez was known for ER and Stand and Deliver. Her co-stars look for answers and seek justice on her behalf."
No More Trouble - Cosa rimane di una tempesta,"25 years have passed since Andrea Romanelli, a yacht designer and sailor, disappeared at sea: he was attempting, with Giovanni Soldini, the record in the Atlantic crossing. His son Tommaso was 4 years old and now, as a filmmaker, he faces a journey through memory to discover who his father was."
Nollbudget,"Three friends are trying to make a movie but they have neither the resources, contacts nor experiences for it. So they decide to do it on their own, using their friends as crew and shooting with an iPhone on zero budget."
Nomade che non sono altro,N/A
Nonkonform,"Dietrich Kuhlbrodt: Hitler boy, film critic, actor, senior prosecutor, screenwriter, punk musician, temporary porn commissioner, and family man."
Norma: rosso sangue,N/A
Not Taken: Origins,"Each character in the movie Not Taken is featured on how they became traffickers, or trafficked. Told as a narrative in the voice and words of the characters it details the events, it provides the full story of how trafficking works."
Now or Never!,"On March 15, 1848, a young firebrand poet, Sándor Petöfi ignites the Hungarian Revolution with his passionate 'National Song', prompting the Austrians to dispatch a ruthless secret agent to assassinate him and suppress the uprising."
Nr. 24,"Young apprentice Gunnar Sønsteby from Rjukan decides to resist Nazi-Germany on the day of the invasion to later become the leader of the ""Oslo-gang"" carrying out countless daring acts of sabotage making him Norway's greatest war hero."
O Homem Crocodilo,N/A
O Poeta Rei,N/A
O Visconde Indomável,N/A
O Voo do Crocodilo - O Timor de Ruy Cinatti,"The Portuguese poet and anthropologist, Ruy Cinatti, and his nomadic experience in East Timor: while preserving the cultural identity of the People and its territory, he becomes a Timorese."
O familie aproape perfecta,"While the director's parents were separating, he was falling in love and starting his own family. The film explores the different shapes that love can take between parents and children and children who become parents."
Obraz,A hunted child will find refuge in the house of the enemy. The host faces a terrible choice: save the child's life or risk losing his own family.
Obsessed with Fashion,N/A
Oh Beautiful Grandmother!,"Chronicles a summer in which Kayla, an elderly grandmother in her seventies, recounts her life with the occasional help from her three children."
Ol' Dirty Bastard: A Tale of Two Dirtys,"The definitive documentary on Wu-Tang Clan founding member Ol' Dirty Bastard. The film explores how Russell Tyrone Jones created Ol' Dirty Bastard, a Hip Hop alter ego superhero that would ultimately consume him."
On Air,N/A
One to One: John & Yoko,"Set in 1972 New York, this documentary explores John and Yoko's world amid a turbulent era. Centered on the One to One charity concert for special needs children, it features unseen archives, home movies, and restored footage."
Ordinary Angels,Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.
Oscar Wilde About America,Oscar Wilde retraces his 1882 American tour as a present day cross-country roadtrip.
Ouka Leele. El viaje de una estrella,A review of the life and work of the great artist Ouka Leele from her origins to her death.
Our Place Is Here,"In 2012, the government revoked the Overseas Domestic Workers visa concession, removing the rights of domestic workers in the UK to change employers. This has increased their vulnerability to abuse, exploitation and reduced protection. Six women share their journey from the Philippines to the UK, how it's affected their families back home, and the community they've created in the UK."
Oxana,"On July 23, 2018, ex-FEMEN leader Oxana Chatchko opens her blasphemous icon exhibition in Paris, reminiscing about her past as a feminist activist and the traumas she suffered during her struggle."
Padatik,"Mrinal Sen's journey from his struggling early days as an idealistic filmmaker during India's independence to his pivotal role in the Indian New Wave cinema movement in 1950s Calcutta, working alongside Satyajit Ray."
Padu,The story of the reliability of the Malaysian Women's Basketball team which has collected 13 gold medals from 20 SEA Games tournaments since 1977.
Palace Guardians,N/A
Pandit Ayachi,"Life and legacy of renowned scholar Pandit Ayachi Mishra of Sarisaw Pahi, Mithila. Ayachi (a + yachi = who does not beg), he never asked for anything from any person."
Papa,A café owner grapples with devastating loss and survivor's guilt after his mentally ill son commits a tragic act against family members and is committed to a psychiatric institution.
Parvin,The story of this film tells the life of Parveen Etsami from her youth to her death.
Parviz Khan,"Parviz Dehdari was the former coach of the Iranian national football team and the first head coach of the Persepolis team. This Movie is a product of Owj Media Art Organization and it's about Parviz Dehdari, one of the most different great coaches of Iran's national football team."
