Title,Storyline
Aloha Spirit Rising,N/A
Alone Together,Alone Together focuses on the emotional impact of the Covid-19 pandemic on people belonging to different walks of life. Participants self taped their routines and shared experiences during the shelter-in-place in several cities in the U.S.
Alphas,-They proclaim themselves masters of virility and seduce thousands of young Quebecers. Who are they? Journalist Simon Coutu delves into the world of influencers who claim the role of alpha male.
Als ik mijn ogen sluit,"What did the women and children experience in the Japanese internment camps in the Dutch East Indies? What wounds and traumas remained, and how did they cope with them throughout their lives?"
Altar Call,N/A
Altar Ministries: Bibleway Churches UK,N/A
Altitude FC: Rising Together,"Capturing the gripping tale of a recently established semi-professional Soccer team in North Vancouver, ""Rising Together"" dives into the relentless efforts of players, coaches, and team leadership as they face internal struggles, financial hardships ,and personal hurdles throughout their second season. With unwavering dedication, strategic mentorship, and the support of the community, Altitude FC embarks on a remarkable journey to achieve greatness despite tribulation. If they can remain united, this team can overcome any challenge and soar to new heights of success."
Altitudes,"Altitude connects them. From the glaciers of the Andes to the peaks of the Himalayas, via the Alps and the plateaus of the High Atlas, the mountains have transformed their destinies. They are activists, shepherds, guides and scientists. They are pious, curious, passionate or solitary. They want to change their lives or the world. Or simply live by sharing their definition of happiness. All of them are ordinary people with no vocation to climb summits. They found themselves up there almost by chance. Because their convictions led them to the mountains, far removed from attempts at conquest or sporting feats. Their true stories bear witness to singular ascents, but above all to a long journey towards their intimate quests, and ask a universal question: ""What is our mountain?"""
Always Remember Your Name,"Two Holocaust survivors return, regularly, to the concentration camp where they were prisoners with 100-200 children to make sure the memory is never forgotten."
Além dos Silêncios,N/A
Am I Racist?,"A man investigates diversity, equity and inclusion practices, revealing absurdities through hidden social experiments."
Amadeu,N/A
Amakki (Your Mother),"Amakki, a lyrical journey through Sidama's coffee-growing hills, intimately explores the interconnected lives of four women, celebrating the profound moments of love, loss, and resilience that shape the tapestry of motherhood and womanhood"
Amalur,Tensions and hopes around childbirth in a Dominican rural context.
Amandine,N/A
Amanhã,N/A
Amar,"Through this documentary we get to know the inner lives, motivations, mentality and the social circumstances that led a group of men to become some of ""the best"" pickpocket thieves."
Amarrée,N/A
Amazonia Azul,N/A
"Amazonia, an encounter with the guardians of the rainforest","Between road movie and political essay, this documentary by Santiago Bertolino takes us along the Amazon River from Brazil to one of its sources in Ecuador, to meet those who are defending their territory."
"Amazonie, à la rencontre des gardiens et des gardiennes de la forêt","With a hybrid style blending political essay and road movie, this documentary takes us into the heart of the Amazonian reality. Following Marie-Josée Béliveau, an ecologist and ethnogeographer, they journey together along the 4000 km from the mouth of the Amazon River in Brazil to one of its sources in Ecuador where they meet with the guardians of the forest. As a result, we witness powerful and spontaneous testimonies from local communities who are doing everything to preserve what remains of their lands, which are disappearing due to the inexorable advance of Western modernity."
Ambition on Another Scale: Chronicling a Blockbuster Sequel,"A ""making of"" documentary on the classic sequel ""The Chronicles of Riddick"" which was made for the 4k release of the follow-up from Arrow Films and Video in 2024, who had previously produced an epic edition of ""Pitch Black"". Features the contribution of the franchise creator David Twohy as well as star Keith David."
Amenaza Verde,"Three fans of the Glorious Deportivo Cali tell us about their experiences, triumphs, and failures between the fifth star celebrated in 1974 and the eternal drought of titles during the 80s of the last century, where their crosstown rival, América, becomes their nemesis. Twenty-two years later, by 1996, it becomes a witness to the hard-fought sixth sugar star. In a story with a happy ending for the followers of the green and white squad, who always want to see their team as a true Green Threat."
America's Burning,"Plunges into the fragile state of America's apparently insurmountable economic divide, with a strikingly hopeful vision for its future."
America's First Guru,America's First Guru is the compelling story of how Yoga and Indian Wisdom first entered the popular American conversation in 1893 with the arrival of an Indian monk Swami Vivekananda at the first Parliament of Religions in Chicago
America's Hidden Coast: Mississippi,N/A
America's Most Deadly Police Chases,N/A
America's New Female Right,"In America, a new wave of young women are championing extreme views on social media, including content that is antifeminist. Layla Wright travels to the USA to meet to meet the women at the forefront of a new movement on the political right."
America's Real Biggest Loser,"Experience Peter Ajello's remarkable transformation from 445 pounds and close to death to a triumphant weight loss of 200 pounds, defying odds and reclaiming his health in this inspiring documentary."
America's Woman,"Does America's future depend on its past? An exploration of a mysterious woman's influence on George Washington, his vision for America, and its independence - a vision that could deeply influence the nation's need for healing and unity."
America: The Illusion of Hope,N/A
American Agitators,"The story of activist Fred Ross, who helped invent modern organizing. He and his son, Fred Ross, Jr. Left a legacy and a set of techniques that are still used today."
American Anxiety 2: Anti-Depressants: Fact Vs. Fiction,"""American Anxiety 2"" is a film that explores prescription anti-depressant medications and their effectiveness treating the hidden epidemic of anxiety and depression."
"American Cats: The Good, the Bad, and the Cuddly","In 'American Cats,' comedian Amy Hoggart unravels the disturbing conspiracy behind cat declawing in the United States."
American Delivery,"In this thoughtful documentary, Carolyn Jones sets out to explore what's driving the maternal health crisis and how we can fix it through interviews with midwives, nurses and mothers as well of time spent at birthing centers."
American Dirge,"""American Dirge"" is a cathartic journey of a man traveling through two battered souls - the American back country and his own."
American Expendables,"The film celebrates the unsung action stars of the eighties/nineties in the North American Pictures Catalog. From Cynthia Rothrock and Bolo Yeung, to Billy Blanks, it examines the home video martial arts craze in the U.S. at the time."
American Hemp Farmer,"After a wildfire nearly turns his family (and goats) into refugees on their remote New Mexico ranch, former suburbanite Doug Fine sets out to discover food security around the world via hemp and other crops."
American Highway,"A 32-year-old man leaves his stable life to revive a past dream, embarking on a 10,000-mile journey with a friend to capture diverse stories of everyday Americans, showcasing their shared humanity."
American Jesuits: A History of Jesuitism in the United States,This documentary covers the history of Jesuitism in America and the diabolical influence of the order into modern times.
American Kestrel,"In the midst of Covid-19, states still in lockdown and protests happening across the country, two brothers are given a schedule of ten days to film interviews for a documentary as they travel from Dallas, Texas to New York City."
American Squatter,This documentary exposes the very real danger every-day Americans are facing of having their lives uprooted by government-protected home invaders.
American Tragedy 25,The mother of the most infamous school shooter in history tells what she wishes she'd done differently. Discussions around stopping mass shootings are usually bifurcated by politics: Gun control on the left and Mental health on the right. But the issues are interconnected and inform each other. Most gun deaths are suicide. This moving story of a mother coming to terms with her own son gives us all a unique chance to step back and then step forward.
Americans Smell Good,"The film combines the filmmaker's story in the U.S.A. with people from different social, racial, and ethnic backgrounds that he wouldn't have met if he hadn't come to this country. It explores the experience of being in between many cultures when living in a foreign land."
Americans with No Address,N/A
Among Neighbors,"In a small Polish town where a dark history has been silenced, an eyewitness to murder speaks out in search of the Jewish boy she loved."
"Among the Palms the Bomb, Or: Looking for Reflections in the Toxic Field of Plenty","Where the sandy beach of the Salton Sea, the biggest lake in California, begins to crunch harder, it does not even consist of sand any more: Millions of dead fish, plants and insects pile up on the shore to form a highly toxic substance. This is how Derek explains it, a member of a Cahuilla tribe that managed to escape an attempted genocide in the 19th century to the Salton Sea and now sees itself as a protective force for the once flourishing but increasingly deserted area and its outcasts."
Amoonafi,Documentary on the evolution of the contemporary art scene in Senegal and the changing role of artists in Senegalese society.
Amor Radical,N/A
Amos,N/A
Amparo Muñoz. La mujer que dijo no.,N/A
Amplified - The Exportation of the Culture Wars,"The film investigates how nefarious elements of rhetoric and conspiracy are seeded though paranoia and prejudice, the impact of misinformation, and the cultivation of far-right extremism - culminating in Ireland in the Dublin riots."
Amy Winehouse: The Tragic Downfall,"A documentary that delves into the life, career, and struggles of iconic British singer and songwriter Amy Winehouse. Through the archival footage, interviews with those who knew her and expert analysis, the film explores Amy's quick rise to fame, her battles with addiction and mental health issues, and the pressure of celebrity culture. It offers a poignant reflection on the music industry's impact on artists and devastating consequences of unchecked fame."
"Amy Winehouse: The Voice, the Vice","Amy Winehouse: Complex, relatable yet distant. Despite tabloid fame, her soulful music speaks across generations, transcending time."
An American Bombing: The Road to April 19th,"The events surrounding the 1995 Oklahoma City bombing, tracing its roots in anti-government sentiment and examining its lasting impact."
An American Vision: The Santa Fe Opera,N/A
An Army of Women,"Three Austin women join a lawsuit with others arguing rape goes unprosecuted. Despite setbacks, they persevere to hold law enforcement accountable for inaction and catalyze change."
An Emperor's Jewel: The Making of the Bulgari Hotel Roma,The story of the extraordinary artisans and designers who contributed to the construction of a dream.
An Hour from the Middle of Nowhere,"In the Deep South, the lives of an immigration attorney, a community, and a family intertwine in the shadow of one of the largest immigration detention prisons in the United States."
An Island,N/A
An Open Door: Temple Grandin,"Acclaimed documentary celebrating Dr. Temple Grandin's pioneering work in animal welfare, autism advocacy, and neurodiversity through her unique perspective as a visual thinker on the autism spectrum."
An Unexpected Community,"In the early days of the pandemic, Andrea Meyerson, founder of Women On A Roll, launched an online platform for lesbians and queer women. She called it Women On The Net. Five nights a week, Meyerson provided a place for women all over the world to gather and share a wide range of entertaining programming. Feelings of isolation and loneliness were replaced with joy, laughter, and new friends - all via Zoom. An Unexpected Community captures the magic these women shared during one of the most challenging events in our lifetime. Featuring: Lily Tomlin, Kate Clinton, Meredith Baxter, Vickie Shaw, Suzanne Westenhoefer and more."
An Unfinished Journey,"Forced to flee their country after the Taliban take-over in 2021, four Afghan women leaders struggle to keep the world's attention on the unfolding crisis in Afghanistan, while coming to terms with what it means to have their power usurped and two decades of progress dismantled. From their distant exile-countries these four female leaders - past parliamentarians, ministers and journalists - watch the Taliban strip women and girls of the right to be educated, to work and to participate in society. No longer in positions of influence, they are forced to reinvent themselves to continue the fight for a free and just Afghanistan. When the world's attention has turned to the next headline and even the greatest superpower has admitted defeat, can these women succeed?"
Ana + Yek,"Filmmaker Zohra starts filming her twin sister Sanaa in their shared apartment in Brussels. The two sisters make vastly different life choices and their bond as twin sisters evolves with it: Sanaa's choice is to turn to Islam, the religion the two sisters partially grew up with. They both seek a balance in their relationship as well as in its inevitable transformation."
Anacostia Delta: The Legacy of DC's TeleMasters,"In September of 2015, thirty local musicians took the stage at the legendary Birchmere Concert Hall in suburban Washington DC in front of a packed house to celebrate legendary guitar player Danny Gatton and the music scene he championed, a scene with a unique style that Gatton named the ""Anacostia Delta"" sound, after the river that runs through the region he called home. This unique documentary concert film captures that musical celebration and tells the story of a hugely influential music scene that spans nearly six decades in the nation's capitol. With Gatton as the introduction, the film is a journey deep into the roots of the Anacostia Delta sound-and a celebration of its vibrancy today. The film also honors other guitar heroes of the Anacostia Delta like the late Roy Buchanan who was also labeled ""the greatest unknown guitar player in the world."" Buchanan was a blues hero to millions and remains an inspiration to many. He mentored DC native and Bruce Springsteen's guitar player, Nils Lofgren. In the 70s, Roy found the DC world so complete that he turned down an invitation to join the Rolling Stones and an invitation to record with John Lennon. Here in DC he perfected his influential sound. Buchanan and Gatton both admired another DC player-a man of enormous influence and renown, but forgotten today, Chick Hall. In an interview, Chick Jr. shares how his father's eclectic and virtuosic playing amazed country legends like Roy Clark, Jimmy Dean and Patsy Cline in the 1950s when DC was considered a country music town. Chick Jr. and brother Chris take the stage with their down home soul-inflected country sound to pay homage. We find out that it was Chick Sr. who convinced 50's rock legend Link Wray (""the father of the power chord"" and inspiration to Townshend, Jimmy Page and Iggy Pop) to come to DC. As a young musician, Danny Gatton would end up playing on ""Fire and Brimstone,"" one of Wray's hits. Through interviews and stage performances, the film introduces audiences to current DC guitar virtuosos like Tom Principato, Dave Chappell, Dan Hovey, Rick Whitehead and Chuck Underwood who still have the passion to play the intoxicating mix of blues, jazz, bluegrass and country music that Gatton played to perfection. The film leaves the audience certain that the music of this DC scene has a bright future in players like Anthony Pirog, whose mastery-inspired by Gatton-is bringing him recognition in guitar circles around the world. As the concert progresses, each act, each tune takes us deeper and deeper into the rich tapestry of Gatton's beloved Anacostia Delta. The cheering crowd leaps to their feet at the show's close-proof positive that this unique DC scene is alive, vibrant as ever and ready to be introduced to the world."
Analyse et commentaires sur Au Hasard Balthazar,N/A
Analyse et commentaires sur Happiness,N/A
Analyse et commentaires sur Trop belle pour toi,N/A
Anarchy to the World of... the Kitchen Pimps,"With their university years reaching its pivotal end, chaos erupts upon the lives of the group; ultimately aggravating their preparation for taking the leap into the real world."
"Anaïs, 2 chapitres",N/A
Ancestry,N/A
Ancient Aliens: The India Files,Ancient Indian civilizations' spiritual-tech vanguard and encounters with evolved star races.
Ancient Astronauts 2,"The search for humanity's hidden ancestors, ANCIENT ASTRONAUTS 2 researches ancient phenomena going back thousands of years; stone carvings buried for ages and unexplained depictions in ancient manuscripts."
Ancient Indian Civilizations: Advanced Alien Technology,Uncover the enigma of ancient India: advanced alien tech and lost secrets in a lost era.
Ancient Mysteries,The mystery of the sphinx? The lost city of Atlantis? The pyramids of Teotihuacan or the hanging gardens of Babylon? These are just a few of the ancient mysteries that we wonder about.
Ancient Oasis of the Oracle: Siwa,"The isolated oasis of Siwa, thirty miles east of the Libyan border in Egypt's Western Desert, has been featured throughout history as a site of desire and contest. See why the Oracle at Siwa entailed a pilgrimage of their own."
Ancient Symbols 2,"Unexplained symbols discovered around the earth, thousands of years old, what do they mean? In this sequel to the acclaimed original documentary ANCIENT SYMBOLS, we will investigate these mysterious ancient artifacts."
Ancient Voices: A Film for George Crumb,N/A
And So It Begins,"Amid Filipino elections, a grassroots movement emerges to protect truth and democracy from growing threats. People unite in joyful acts of resistance, kindling hope while autocracy expands."
And They Will Talk About Us,"""And They Will Talk About Us"" is a documentary about two people, a military tourism entrepreneur and an artist and humanitarian volunteer, struggling to succeed and survive in post-Maidan revolution Ukraine."
And the Balls Roll On...: The Real Story of the Beautiful Game of Skee-Ball,A 1908 patent by NJ inventor J.F. Simpson birthed Skee-Ball amid industrial-era amusement parks. Follow the game's journey from working-class entertainment to beloved pastime. The balls keep rolling.
Andishe Club,"Javad Andishe is a wrestling coach who has run a wrestling club in a poor area of IRAN , and in that club he teaches wrestling for free to the teenagers of the neighborhood in order to keep them away from drug addiction."
Andrea Bocelli 30: The Celebration,"Renowned Italian tenor Andrea Bocelli celebrates 30th anniversary with 3-day concert event in his Tuscan hometown, featuring duets with Ed Sheeran, Shania Twain, Will Smith, and others."
Andrea Bocelli: Because I Believe,Follows Andrea Bocelli not only backstage but beyond the stage and into his private life with family and close friends.
Andrew Tate: Icon or Toxic? A Faking It Special,A social media influencer faces allegations of rape and human trafficking in Romania. Experts in body language and forensics analyze his responses during questioning.
Andrey Rublev. Vospominaniya o filme,"About the creation of the film ""Andrey Rublev"", about its deep philosophical and artistic meaning, the figure of Andrey Rublev himself and the influence of the great icon painter on the work of Andrey Tarkovskiy."
Andy Murray: Game Set Match,"From a small-town prodigy shaped by tragedy to a Grand Slam champion, Olympic hero, and World No. 1, Andy Murray: Game Set Match chronicles his relentless pursuit of greatness, his battles with injury, and his enduring legacy as one of tennis's most inspiring figures."
Andy Murray: Will to Win,"Using fascinating archive from Andy Murray's life and career, this programme is an in-depth exploration of his incredible journey from Dunblane to becoming a sporting legend."
Aneta,"Police ruled 23-year-old Aneta's death with 13 stab wounds a suicide. A decade later, the documentary ""Aneta"" reveals vital new evidence that could change everything in this controversial Czech case."
Anett,The documentary about Anett Kontaveit offers an intimate look at the final year of a six-time WTA title winner in the world of top-level tennis.
Ange & the Boss: Puskas in Australia,"A sporting story of a humble, football colossus in soccer's new world, full of quirky anecdotes and a ripping championship finale. And also a story of Australia's ethnic football heritage, and how it sustained new arrivals."
Angelo Conti Rossini el mè pa,"""Angelo Conti Rossini, el mè Pa"" goes beyond the typical definition of a culinary documentary. Through the personal memories of his daughter Monica and the stories of those who knew him and collaborated with him, the film immerses itself in the profound essence of the famous chef, the first one to achieve two Micheline Stars in 1968 in the town of Brissago. Located on Cantone Ticino, Swiss Italian region of Switzerland. This intimate portrait not only focuses on his culinary skill, but seeks to reveal the soul and human relationships that shaped his life and legacy."
Angola -The soul of Africa,N/A
Angry Spirits,"Ainur, a young Mongolian woman and erotic dancer in Ulaanbaatar, feels haunted by dark forces. On the advice of shamans, she returns to the Gobi Desert to make contact with nature spirits."
Anime nel fango,"""Anime nel fango"" ( Souls in the mud - english title) is the film version of the book written by Luca Giacomoni."
Anjuman-e-Aligarh,"""Anjuman-e Aligarh"" delves into the very essence of Aligarh and its worldwide alumni network. It is an inspirational saga of a generation fueled by passion and determination, overcoming obstacles, and fostering a deep sense of camaraderie long after their days at the alma mater have ended. This film is a treasure trove for lovers of history, poetry, and inspirational narratives. ""To know Urdu and not be familiar with Aligarh is itself a very weird thing. In fact, the other name of Urdu is Aligarh too."" - Rasheed Ahmad Siddiqui (from ""Aashufta Bayani Meri,"" the autobiography of the renowned Urdu satirist and writer)."
Anna Mariani - Anotações Fotográficas,N/A
Annelin aika,N/A
"Anorexia, My Family & Me","The compelling documentary is narrated by Angela Scanlon, who herself has overcome the challenges of an eating disorder. This documentary delves into the lives of Irish families grappling with the profound effects of anorexia."
Another Home,N/A
Another Place,N/A
Another Summer,"Afghanistan and Ukraine - what do they have in common? And what remains of humanity when conflict outbursts? Another Summer tells stories of Afghan and Ukrainian refugees in Europe through their perspective. It is a film by refugees about refugees - the directors of Another Summer provided training and equipment to a group of Afghan and Ukrainian first-time filmmakers who had taken refuge in different European countries after the Taliban takeover in 2021 and the Russian invasion of Ukraine in 2022. The filmmakers were divided into teams and sent to seven cities in Europe and Turkey. Their task was to record the stories of people like themselves who had fled violence and repression, capture what it nowadays means to be a refugee and gather unseen footage from their past lives and the horrors they endured. From what they brought back, one senses the bonds of people who recognize in each other what they have lost and the humanity they refuse to give up. Does it matter where you come from when you have to leave your home, what was yours has been stolen or destroyed, and your past has been stripped away?"
Ans en het universum,"Ans Hoornweg died in 2022 at the age of 80. Hers was an extraordinary story. Extraordinary for others, that is, as contact with extraterrestrials was nothing special for Ans: she appeared on TV several times as a medium who could communicate with aliens. In Ans en het universum, for one last time, she recalls her out-of-body experiences and her visits to other planets. Ans also discusses her media appearances and how people would call her crazy, but still, Ans did not have one shred of doubt: aliens are everywhere and we're slowly transitioning to an era where current gender norms are no longer applicable."
Anssi Mänttäri - Suomielokuvan kummisetä,"The career of Anssi Mänttäri is breathtaking. He has directed over 26 full-length films and participated in more than a hundred film productions, but is still often in the eyes of the public ""the unknown greatness"" of the Finnish cinema. The documentary broadly opens up Mänttäri's thoughts about his own career, personal successes and failures. The deep chest voice brought with the experience is of course visible when discussing the making of the films, but also when he tells his own point of view about the current state of the Finnish cinema, the Finnish Film Foundation and the ""Finnish Oscars"", Jussi awards. Mänttäri has worked in various positions in the film industry for decades, which is why he also has a clear opinion on the current challenges of the Finnish cinema in the turbulent operating environment of the 2020s."
Anstatt Bäumen,"A film critic with philosophical interests, played by the film critic Roger Koza, wonders about the nature of nature. And he obsessively tries to capture it with his cell phone camera. Other experts - filmmakers from different countries, art historians, a scenographer in charge of a natural science museum, and members of the human species from a distant future - think about ways of representation of nature. Kaleidoscopic and playful collage, sometimes fiction, sometimes documentary, ""En vez de árboles"" cannot help but wonder about the nature of cinema itself."
Antarctic Voyage,"""Antarctic Voyage"" is a documentary from award-winning filmmaker Kevin Schreck (""Persistence of Vision,"" ""Tangent Realms: The Worlds of C.M. Kösemen"") about a biological research expedition to the remote island of South Georgia to study the state of the region's local wildlife in a changing world."
Antarctica: War Diaries,"Despite the full scale Russian invasion to Ukraine in 2022, a team of 14 Ukrainian researchers travelled 15,000 km from home to replace another team of researchers at ""Vernadsky"" station in Antarctica."
Anthea Sylbert: My Life in 3 Acts,Chronicles the remarkable life of two-time Oscar-nominated costume designer Anthea Sylbert.
Anticipation: The Sludgelung Summer Tour,"In May of 2024, Sludgelung went on a short tour throughout the southeast United States. This was the first time in over twenty years that a band from Starkville Mississippi has been on tour. After a last-minute decision, the tour was set and organized in just a couple of weeks. With no experience, the band set out to tour through six cities across four states in under a week. Knowing the trials and tribulations, the band sought to prove that it could be done."
Antidote,"Whistleblowers and activists risk their lives exposing Vladimir Putin's authoritarian regime, facing grave consequences for their courageous efforts to uncover the truth."
"Antifa - Schulter an Schulter, wo der Staat versagte",N/A
Antiheroe,"A blind artist emigrates to the USA. Undocumented and unable to speak English, he stays in a shelter. One day, an unexpected encounter changes his life, allowing him to claim his right to a dignified life and show his talent to the world."
Antoine le guérisseur,N/A
"Antonio Candido, Anotações Finais",N/A
Anxiety Club,"Funny, deep and hopeful, ANXIETY CLUB captures the experience of anxiety through the eyes of comedians and explores their efforts to overcome their angst."
Any Given Moment,"Norberto, a young Portuguese, takes up ancient mind-body practices in a last-ditch effort to heal a debilitating injury. He finds himself not only healed, but also taken on a voyage of inner transformation and awakening to true freedom."
Any Other Way: The Jackie Shane Story,"Jackie Shane was one of music's pioneering Black trans performers. On the edge of stardom, why did she disappear? Any Other Way: The Jackie Shane Story hands the mic over revealing her extraordinary journey, in her own unmistakable voice."
Anytime,ANYTIME is a generational freeride mountain bike film from Red Bull Media House and Anthill Films that follows the ambitions of a small group of elite riders as they attempt to redefine the frontiers of the sport.
Anywhere Wherever,Eight childhood friends take a road trip to Acadia National Park in Maine.
Anzac.Lemnos.1915.,"In the lead-up to Anzac Day, the small Greek Island of Lemnos was used as a base to train soldiers, before being converted into a military base and hospital to support the campaign in Gallipoli for Australians, New Zealanders, and Indians."
Apo & Celia (Multipass),N/A
Apocalypse in the Tropics,An exploration of the profound impact of evangelism on Brazil's political landscape.
Apogee Strong - Reseeding Freedom by Disrupting Education,N/A
Apollo 13: Survival,"In April 1970, NASA faced the greatest crisis in its history; three astronauts halfway to the moon on a spacecraft that had suffered a catastrophic explosion."
Apple Cider Vinegar,"What do a kidney stone, a volcano in Cape Verde and an English geologist have in common? This is the riddle posed by this puzzle-like film that invites us to examine the link between the human body and the planet."
Apple Pie,"A man travels around the western United States, filming the things he sees."
Appointment at Eleven,N/A
Approdi,"The film investigates the deepest identity of the Apulian ports. The story of a long sailing navigation between Ionian and Adriatic which is inspired by the Geopoetic vision of the"" Mediterranean Breviary ""by Predrag Matvejevic. Each stage marks a meeting that deepens a theme, the writer Alessandro Vanoli in Monopoli, the archaeologist Rita Auriemma in Egna, the writer Enrica Simonetti in Giovinazzo, the conductor Roberto Soldatini in Trani, the director of Limes Lucio are the main characters. Caracciolo in Bari while the writer Bjorn Larsson narrates Brindisi and the coasts of Salento. All the most suggestive landings and corners of the Apulian coast such as Torre Guaceto or the cliffs of Leuca play a central role in the story."
Après la pluie,"This is the story of a flood. This is the story of a crisis. The scar left by the 2021 floods in the Vesdre and Ourthe valleys is still very present. When it rains, the drops remind us of the dead and the debris. How can one rebuild ? From the daily lives of disaster victims followed over the long term to the future visions of urban planners tasked with proposing solutions, After the Rain tells the aftermath of the deadliest climate disaster in Belgium's recent history."
Aquarius,"In May 1973, 10,000 artists, activists, hippies, radical students, gurus and visionaries descended on a small dairy town for 10 days of social and cultural exploration that changed a generation."
Aqueles que Ficaram (em toda a parte todo o mundo tem),N/A
Aqui há solo fértil,"Once a year, the walls of a partisan headquarters give way to the germination of new fruit in the fertile fields of culture. A headquarters is occupied, the streets are occupied, the historic centre is occupied. All this is politics."
Aquí estamos,An overview on social-political activism in the Dominican Republic.
Arancia Bruciata,"In the south of contemporary Italy, a community devotes itself to divinatory practices dating back to antiquity. In the midst of these tormented lands, a series of gestures and attitudes emerge, opening up new horizons."
Arbenina,"Diana Arbenina is a unique rock star and an idol for many generations. She became popular back in the 90s and still does not leave the stage, filling stadiums. However, her story is not only a series of rock concerts, but also tragic turns in fate, the bitterness of losing loved ones, the joy of motherhood and an endless flow of emotions and love of life, which allows her to overcome herself, create, write music and make people happy. Together with Diana, the viewer will live one day in the life of a rock star: meetings, rehearsals, training, caring for children, communication with her mother, the premiere of a series with her participation. How does a person who is constantly in sight live?"
Arcadia America,N/A
Architecton,"An extraordinary journey through the material that makes up our habitat: concrete and its ancestor, stone."
Architects of Suppression,"Architects of Repression' examines how Russia and Iran suppress dissent, highlighting the severe impact on freedom through interviews and footage."
Archéologie de la lumière,N/A
"Arco Iris, Musica y Filosofia",N/A
Arda Turan: Confrontation,"The documentary chronicles the life and career of Turkish football star Arda Turan, highlighting his remarkable achievements on the international stage."
Are We Alone,N/A
Area 2,"City leaders tacitly permitted police torture of Black detainees by Jon Burge's ""Midnight Crew"" in Chicago's Area 2 from 1972-1991. Chronicles three survivors' journeys seeking justice."
Aretha Franklin: Demanding Respect,"Aretha Franklin, not just an icon, but a voice that defined generations. Known for hits like ""Respect"", and ""Natural Woman"", Aretha broke gender and racial barriers endlessly. She won 18 Grammys and left an indelible mark on music."
Aretha no Everest,N/A
Argentina - Passion,N/A
"Argumosa 11, Living in Emptiness",Argumosa 11 is a Madrid building in resistance whose inhabitants are evicted by a fund investment while reverberations of ex-neighbors survive as memories.
Ari's Theme,"Childhood memories inspire a composer with a terminal illness to create a deeply personal musical work, capturing cherished moments before time runs out."
Arizona the Grand Canyon State,"Come along on an exciting trip around the State of Arizona. Shot in 4 and 8K video and has some of the most beautiful video of Arizona's top attractions. Visit the main attractions in the two largest cities, Phoenix and Tucson."
Armageddon 9th the Fastest cars in Brazil,"The racing competitions known as NO PREP or NO PREPARATION quickly spread throughout Brazil and were divided into lists, each one assigned a number according to the area code of its region. They compete monthly for the top positions on the list to qualify for a major event with the 128 best drivers in Brazil, in a knockout competition until only one remains, the winner."
Armamento musical,N/A
Armanoi oi Vlahoi,"A documentary by Michael Kamakas, highlighting the contribution of the Vlach-speaking Greeks during important moments in Greek history, whilst calling attention to the question: How can the word ""Vlachos"" be used with the derogatory connotation ""vlachos"" and be intertwined with the uncouth, the peasant, the uncivilized."
"Armenia, My Home","A visual journey through Armenia celebrates the nearly 3,000-year-old storied past of its people. Sites visited include medieval monasteries, Hellenistic temples, vineyards, caves, homes, and restaurants."
Arquitecto de paz,"Documentary on Carlos Saavedra Lamas, the first Argentine and Latin American Nobel laureate. He negotiated the end of the Paraguay-Bolivia war in 1935. His legacy values labor rights, education, diplomacy, and peaceful conflict resolution"
Arriving in Five Minutes Period,N/A
Art Around Every Corner,An inspirational documentary which explores artists that have created iconic murals and street art in Leeds. Delving into their inner creativity and what influences them.
Art Is Love: Nepal,"Texas artist Sean Starr travels to Nepal to explore handcrafted artwork that is in danger of disappearing in the modern age, and rides a motorcycle into the Himalayas to visit the remote Magar tribe."
Art Spiegelman: Disaster Is My Muse,"The life and work of the Pulitzer-prize-winning career of the cartoonist, Art Spiegelman."
Art and Life: The Story of Jim Phillips,"Embark on the epic ride of Jim Phillips, the genius behind skateboarding and rock culture's electrifying art. This documentary explores Phillips' unyielding commitment to his craft, embodying a testament to resilience in art and life."
Art of losing,N/A
"Art, Beats + Lyrics","Art, Beats + Lyrics celebrates the legacy of the groundbreaking visual art and hip hop roadshow that began in Atlanta in 2004 and has since become a national phenomenon. The documentary chronicles the lead up to AB+L's twentieth anniversary tour."
Arte no Caos - Vik Muniz,"January 8, 2023. Brasília, Brazil. 5.000 people vandalized the headquarters of the executive, judiciary and legislative branches.The artist Vik Muniz was invited to create a work with the remains of these acts of attack on democracy."
"Arte vs Guerra: Banksy e C215 a Borodyanka, Ucraina","When Russia invaded Ukraine on 24 February 2022, the town of Borodyanka, 50 kilometres from Kiev, suffered almost total destruction. In the midst of this bleak scenario, the famous French street artist C215 and the enigmatic Banksy bring a message of hope through their works. C215, with his spray cans, paints Russian tanks and birds on the damaged walls and portraits of emblematic figures from Ukrainian history, such as the fallen young man Dmytro Kotsiubaylo and an elderly couple who died in the bombing. Banksy, with his light and poetic stroke, depicts a gymnast performing a vault over the rubble and a child knocking down a giant, symbolising the struggle of David against Goliath. Featuring the voice narration of Alessandro Sperduti, the documentary weaves together the testimonies of those who lived through the conflict: friends and relatives of the victims, survivors and young Italian conservator-restorers from the REA, engaged in the preservation of works of art. Through these testimonials, art emerges as a means of rebirth, offering relief and hope in a context of extreme hardship. 'Art vs. War' not only documents the destruction in Ukraine, but it celebrates human resilience and the ability to find light even in the darkest moments."
Artefacto 71,"One thing is clear: The contemporary artist can dispense with his manual skills and give as much or more importance to intellectual work than to the artistic object. So, what does an artist do?"
Artem Tomilov,N/A
Artery,"Eight artists use nature's beauty to inspire change, creating art that encourages respect for the environment."
